City/External ID,Neighborhood Name
res_city_turkiye_data_kita.10,Tülü Mah
res_city_turkiye_data_kita.10,Yardibi Mah
res_city_turkiye_data_kita.10,Yeniköy Mah
res_city_turkiye_data_kita.10,Yeşilbağlar Mah
res_city_turkiye_data_kita.11,Acıdereosb Mah
res_city_turkiye_data_kita.11,Beyceli Mah
res_city_turkiye_data_kita.11,Buruk Cumhuriyet Mah
res_city_turkiye_data_kita.11,İstiklal Mah
res_city_turkiye_data_kita.11,Sofudede Mah
res_city_turkiye_data_kita.11,Hürriyet Mah
res_city_turkiye_data_kita.11,Kemalpaşa Mah
res_city_turkiye_data_kita.11,Yeni Mah
res_city_turkiye_data_kita.11,Acıdere Mah
res_city_turkiye_data_kita.11,Aflak Mah
res_city_turkiye_data_kita.11,Akkuyu Mah
res_city_turkiye_data_kita.11,Avcılar Mah
res_city_turkiye_data_kita.11,Aydınyurdu Mah
res_city_turkiye_data_kita.11,Ayvalı Mah
res_city_turkiye_data_kita.11,Bayram Hacılı Mah
res_city_turkiye_data_kita.11,Boynuyoğun Mah
res_city_turkiye_data_kita.11,Boztepe Mah
res_city_turkiye_data_kita.11,Büyük Baklalı Mah
res_city_turkiye_data_kita.11,Cerenli Mah
res_city_turkiye_data_kita.11,Cihadiye Mah
res_city_turkiye_data_kita.11,Çamlıca Mah
res_city_turkiye_data_kita.11,Çarkıpare Mah
res_city_turkiye_data_kita.11,Çaylı Mah
res_city_turkiye_data_kita.11,Çınarlı Mah
res_city_turkiye_data_kita.11,Çiçekli Mah
res_city_turkiye_data_kita.11,Çirişgediği Mah
res_city_turkiye_data_kita.11,Dağcı Mah
res_city_turkiye_data_kita.11,Dutluca Mah
res_city_turkiye_data_kita.11,Eğeciuşağı Mah
res_city_turkiye_data_kita.11,Ertuğrulgazi Mah
res_city_turkiye_data_kita.11,Gökbuket Mah
res_city_turkiye_data_kita.11,Göztepe Mah
res_city_turkiye_data_kita.11,Hakkıbeyli Mah
res_city_turkiye_data_kita.11,Hasanbeyli Mah
res_city_turkiye_data_kita.11,Hocallı Mah
res_city_turkiye_data_kita.11,Karaömerli Mah
res_city_turkiye_data_kita.11,Karayusuflu Mah
res_city_turkiye_data_kita.11,Kargakekeç Mah
res_city_turkiye_data_kita.11,Karlık Mah
res_city_turkiye_data_kita.11,Kaşobası Mah
res_city_turkiye_data_kita.11,Kepeztepe Mah
res_city_turkiye_data_kita.11,Kılbaş Mah
res_city_turkiye_data_kita.11,Kılıçlı Mah
res_city_turkiye_data_kita.11,Kızılkaş Mah
res_city_turkiye_data_kita.11,Kösefakılı Mah
res_city_turkiye_data_kita.11,Küçükbaklalı Mah
res_city_turkiye_data_kita.11,Maltepe Mah
res_city_turkiye_data_kita.11,Menekşe Mah
res_city_turkiye_data_kita.11,Mustafalar Mah
res_city_turkiye_data_kita.11,Müminli Mah
res_city_turkiye_data_kita.11,Osmangazi Mah
res_city_turkiye_data_kita.11,Sarıçam Mah
res_city_turkiye_data_kita.11,Suluca Mah
res_city_turkiye_data_kita.11,Turunçlu Mah
res_city_turkiye_data_kita.11,Ünlüce Mah
res_city_turkiye_data_kita.11,Yağızlar Mah
res_city_turkiye_data_kita.11,Yarımca Mah
res_city_turkiye_data_kita.11,Yeniyayla Mah
res_city_turkiye_data_kita.11,Yürekli Mah
res_city_turkiye_data_kita.11,Balcalı Mah
